1.640624999999999939e-03 2.967832948741444852e+03
1.650390624999999948e-03 1.449893875509288819e+02
1.660156249999999957e-03 -2.690619270082218918e+03
1.669921874999999965e-03 -5.354837262851783635e+03
1.679687499999999974e-03 -7.518643005653649197e+03
1.689453124999999983e-03 -8.992999968937010635e+03
1.699218749999999991e-03 -9.637189854359263336e+03
1.708984375000000000e-03 -9.416143240550873088e+03
1.718750000000000009e-03 -8.320475020123405557e+03
1.728515625000000017e-03 -6.400528081763121918e+03
1.738281250000000026e-03 -3.815934518069256228e+03
1.748046875000000035e-03 -8.888912185210883763e+02
1.757812500000000043e-03 1.971693596681372128e+03
1.767578125000000052e-03 4.592538443689228188e+03
1.777343750000000061e-03 6.838083477253329875e+03
1.787109375000000069e-03 8.532878309376064863e+03
1.796875000000000078e-03 9.511985345492350461e+03
1.806640625000000087e-03 9.575333385903855742e+03
1.816406250000000095e-03 8.637457012159846272e+03
1.826171875000000104e-03 6.817481156289565661e+03
1.835937499999999896e-03 4.359621036108605949e+03
1.845703124999999905e-03 1.562776702999780355e+03
1.855468749999999913e-03 -1.296040189779502498e+03
1.865234374999999922e-03 -3.997273933186053455e+03
1.874999999999999931e-03 -6.366556456285766217e+03
1.884765624999999939e-03 -8.140900058037151211e+03
1.894531249999999948e-03 -9.100057419319326073e+03
1.904296874999999957e-03 -9.013574668197885330e+03
1.914062499999999965e-03 -7.778407640938521581e+03
1.923828124999999974e-03 -5.660975534773719119e+03
1.933593749999999983e-03 -3.106254776036962539e+03
1.943359374999999991e-03 -6.414450620963596066e+02
1.953125000000000000e-03 1.406943328457988628e+03
1.962890624999999792e-03 2.901820281349156176e+03
1.972656250000000017e-03 3.868492080199360316e+03
1.982421874999999809e-03 4.488177645450470663e+03
1.992187500000000035e-03 4.758042883635368526e+03
2.001953124999999827e-03 4.673066916422336362e+03
2.011718750000000052e-03 4.332811704846968496e+03
2.021484374999999844e-03 3.872326559688561701e+03
2.031250000000000069e-03 3.325777792726488769e+03
2.041015624999999861e-03 2.679955291193768971e+03
2.050781250000000087e-03 1.918351551501537870e+03
2.060546874999999879e-03 1.046596463826887430e+03
2.070312500000000104e-03 1.281633670306641726e+01
2.080078124999999896e-03 -1.085920694947002175e+03
2.089843750000000121e-03 -2.104809388258327090e+03
